setting_id,continuation_cost,scarcity_cost_scale,observation_noise,init_regime,ego_reward,tuned_ego,tuned_ego_reward,oracle_reward,best_fixed_threshold,best_fixed_threshold_reward,best_fixed_depth,best_fixed_depth_reward,ego_minus_best_fixed_threshold,tuned_ego_minus_best_fixed_threshold,ego_minus_best_fixed_depth,tuned_ego_minus_best_fixed_depth,oracle_minus_ego,oracle_minus_tuned_ego
cost=0.090|scarcity=0.160|obs_noise=0.060|init=high,0.09,0.16,0.06,high,0.39504149037331565,ego_grid_h0=0.24_alpha=1.50,0.4543579984018745,0.45503367804258493,fixed_threshold_0.45,0.454344448393504,fixed_depth_2,0.4529523613263061,-0.05930295802018837,1.35500083704998e-05,-0.05791087095299047,0.0014056370755684,0.05999218766926928,0.0006756796407104138
cost=0.120|scarcity=0.000|obs_noise=0.000|init=wide,0.12,0.0,0.0,wide,0.5615246904205311,ego_grid_h0=0.32_alpha=1.25,0.6177039639702863,0.617822658771935,fixed_threshold_0.50,0.6176062301895943,fixed_depth_1,0.5941095969502708,-0.05608153976906316,9.773378069199978e-05,-0.032584906529739666,0.023594367020015494,0.05629796835140388,0.00011869480164872215
cost=0.120|scarcity=0.000|obs_noise=0.000|init=high,0.12,0.0,0.0,high,0.3870571954769072,ego_grid_h0=0.32_alpha=1.25,0.4383320125954343,0.4383183373547045,fixed_threshold_0.50,0.4381003474252914,fixed_depth_2,0.4362524343446472,-0.05104315194838421,0.00023166517014289179,-0.04919523886774002,0.002079578250787084,0.05126114187779729,-1.367524072981574e-05
cost=0.120|scarcity=0.000|obs_noise=0.020|init=wide,0.12,0.0,0.02,wide,0.5594424152936753,ego_grid_h0=0.40_alpha=0.75,0.6170674413930672,0.6164739674958611,fixed_threshold_0.50,0.6171566253220349,fixed_depth_1,0.5927393118974201,-0.057714210028359525,-8.918392896761773e-05,-0.0332968966037448,0.02432812949564711,0.05703155220218581,-0.0005934738972060982
cost=0.120|scarcity=0.000|obs_noise=0.020|init=high,0.12,0.0,0.02,high,0.3803812340563945,ego_grid_h0=0.32_alpha=1.25,0.43825124787438047,0.43830927258913394,fixed_threshold_0.50,0.43785626760409757,fixed_depth_2,0.435809504183449,-0.05747503354770306,0.0003949802702828964,-0.05542827012705448,0.002441743690931475,0.05792803853273942,5.802471475346849e-05
cost=0.120|scarcity=0.000|obs_noise=0.060|init=wide,0.12,0.0,0.06,wide,0.5553896597083815,ego_grid_h0=0.48_alpha=0.25,0.6170202427663726,0.6164739674958611,fixed_threshold_0.50,0.616659162706099,fixed_depth_1,0.5927393118974201,-0.061269502997717495,0.00036108006027357753,-0.03734965218903863,0.024280930868952444,0.06108430778747964,-0.0005462752705114315
cost=0.120|scarcity=0.000|obs_noise=0.060|init=high,0.12,0.0,0.06,high,0.3784452998971252,ego_grid_h0=0.40_alpha=0.75,0.437757407450296,0.43830927258913394,fixed_threshold_0.50,0.43779767337360853,fixed_depth_2,0.435809504183449,-0.05935237347648331,-4.0265923312521323e-05,-0.05736420428632377,0.0019479032668470175,0.059863972692008716,0.0005518651388379259
cost=0.120|scarcity=0.040|obs_noise=0.000|init=wide,0.12,0.04,0.0,wide,0.5455561189919597,ego_grid_h0=0.40_alpha=1.00,0.6135057266350529,0.6134479447183133,fixed_threshold_0.50,0.6133348016181657,fixed_depth_1,0.5891095969502708,-0.06777868262620601,0.0001709250168872023,-0.043553477958311104,0.02439612968478211,0.06789182572635366,-5.778191673955213e-05
cost=0.120|scarcity=0.040|obs_noise=0.000|init=high,0.12,0.04,0.0,high,0.36180624309595477,ego_grid_h0=0.40_alpha=0.75,0.4281094246187979,0.42793826647640004,fixed_threshold_0.50,0.42780510933005333,fixed_depth_2,0.4255381486303615,-0.06599886623409856,0.00030431528874458325,-0.06373190553440672,0.002571275988436428,0.06613202338044527,-0.00017115814239787586
cost=0.120|scarcity=0.040|obs_noise=0.020|init=wide,0.12,0.04,0.02,wide,0.5431986057698658,ego_grid_h0=0.32_alpha=1.50,0.6129107210908705,0.6128344034390669,fixed_threshold_0.50,0.612776863417273,fixed_depth_1,0.5877393118974201,-0.06957825764740722,0.0001338576735975261,-0.04454070612755434,0.0251714091934504,0.06963579766920114,-7.63176518036035e-05
cost=0.120|scarcity=0.040|obs_noise=0.020|init=high,0.12,0.04,0.02,high,0.35458028167544214,ego_grid_h0=0.40_alpha=1.00,0.4285368496735389,0.4282026776835559,fixed_threshold_0.50,0.42787531522314515,fixed_depth_2,0.42509521846916326,-0.073295033547703,0.0006615344503937415,-0.07051493679372112,0.003441631204375628,0.07362239600811377,-0.0003341719899829787
cost=0.120|scarcity=0.040|obs_noise=0.060|init=wide,0.12,0.04,0.06,wide,0.5387191835179053,ego_grid_h0=0.40_alpha=1.00,0.6128836132127312,0.6128344034390669,fixed_threshold_0.50,0.6122008293727657,fixed_depth_1,0.5877393118974201,-0.07348164585486039,0.0006827838399655617,-0.04902012837951486,0.02514430131531109,0.07411521992116166,-4.92097736642938e-05
cost=0.120|scarcity=0.040|obs_noise=0.060|init=high,0.12,0.04,0.06,high,0.35229434751617283,ego_grid_h0=0.48_alpha=0.25,0.4278690228587251,0.4282026776835559,fixed_threshold_0.50,0.42760243527837044,fixed_depth_2,0.42509521846916326,-0.0753080877621976,0.00026658758035463803,-0.07280087095299043,0.002773804389561818,0.07590833016738308,0.0003336548248308313
cost=0.120|scarcity=0.080|obs_noise=0.000|init=wide,0.12,0.08,0.0,wide,0.5295875475633882,ego_grid_h0=0.48_alpha=0.50,0.6099366143088839,0.6098419442893827,fixed_threshold_0.55,0.6096148665024873,fixed_depth_1,0.5841095969502708,-0.08002731893909909,0.0003217478063965995,-0.05452204938688254,0.025827017358613147,0.08025439672599444,-9.467001950125287e-05
cost=0.120|scarcity=0.080|obs_noise=0.000|init=high,0.12,0.08,0.0,high,0.3365552907150024,ego_grid_h0=0.48_alpha=0.75,0.4195621867176397,0.41897800032139343,fixed_threshold_0.55,0.41923911732424624,fixed_depth_2,0.41482386291607576,-0.08268382660924384,0.0003230693933934381,-0.07826857220107336,0.004738323801563915,0.08242270960639103,-0.0005841863962462446
cost=0.120|scarcity=0.080|obs_noise=0.020|init=wide,0.12,0.08,0.02,wide,0.5269547962460562,ego_grid_h0=0.48_alpha=0.50,0.6091667888566507,0.6089538087346366,fixed_threshold_0.55,0.6088914642485395,fixed_depth_1,0.5827393118974201,-0.08193666800248323,0.00027532460811119375,-0.055784515651363886,0.026427476959230534,0.08199901248858033,-0.00021298012201409477
cost=0.120|scarcity=0.080|obs_noise=0.020|init=high,0.12,0.08,0.02,high,0.3287793292944897,ego_grid_h0=0.40_alpha=1.00,0.41953208776877693,0.41943590353465404,fixed_threshold_0.55,0.419229243431522,fixed_depth_2,0.41438093275487753,-0.0904499141370323,0.000302844337254915,-0.08560160346038781,0.0051511550138994,0.09065657424016432,-9.61842341228869e-05
cost=0.120|scarcity=0.080|obs_noise=0.060|init=wide,0.12,0.08,0.06,wide,0.522048707327429,ego_grid_h0=0.40_alpha=1.00,0.608893137022255,0.6089538087346366,fixed_threshold_0.55,0.6084165659468059,fixed_depth_1,0.5827393118974201,-0.0863678586193769,0.0004765710754490726,-0.06069060456999109,0.026153825124834884,0.08690510140720753,6.0671712381554777e-05
cost=0.120|scarcity=0.080|obs_noise=0.060|init=high,0.12,0.08,0.06,high,0.32614339513522045,ego_grid_h0=0.40_alpha=1.25,0.4190970366568141,0.41943590353465404,fixed_threshold_0.55,0.41862243024352797,fixed_depth_2,0.41438093275487753,-0.09247903510830752,0.0004746064132861161,-0.08823753761965708,0.0047161039019365525,0.0932925083994336,0.0003388668778399606
cost=0.120|scarcity=0.160|obs_noise=0.000|init=wide,0.12,0.16,0.0,wide,0.49765040470624544,ego_grid_h0=0.48_alpha=1.00,0.6037392449664544,0.6035672457530615,fixed_threshold_0.65,0.6036675555064237,fixed_depth_1,0.5741095969502708,-0.10601715080017826,7.168946003066612e-05,-0.07645919224402531,0.02962964801618362,0.10591684104681609,-0.0001719992133928372
cost=0.120|scarcity=0.160|obs_noise=0.000|init=high,0.12,0.16,0.0,high,0.2860533859530977,ego_grid_h0=0.48_alpha=1.25,0.40481102465162466,0.40453195115955726,fixed_threshold_0.60,0.4046142751999436,fixed_depth_1,0.4021624181082328,-0.11856088924684588,0.0001967494516810775,-0.11610903215513507,0.002648606543391885,0.11847856520645955,-0.0002790734920674054
cost=0.120|scarcity=0.160|obs_noise=0.020|init=wide,0.12,0.16,0.02,wide,0.4944671771984373,ego_grid_h0=0.48_alpha=1.00,0.6024707804683243,0.602549273925025,fixed_threshold_0.60,0.6026532911493568,fixed_depth_1,0.5727393118974201,-0.10818611395091954,-0.00018251068103258827,-0.07827213469898281,0.02973146857090414,0.1080820967265877,7.849345670074559e-05
cost=0.120|scarcity=0.160|obs_noise=0.020|init=high,0.12,0.16,0.02,high,0.27717742453258504,ego_grid_h0=0.48_alpha=1.00,0.4042764564986608,0.4044030410969341,fixed_threshold_0.60,0.4041453923078445,fixed_depth_1,0.4007921330553821,-0.12696796777525948,0.00013106419081626575,-0.12361470852279705,0.003484323443278703,0.12722561656434905,0.00012658459827330493
cost=0.120|scarcity=0.160|obs_noise=0.060|init=wide,0.12,0.16,0.06,wide,0.4887077549464767,ego_grid_h0=0.48_alpha=0.75,0.6024584190947091,0.602549273925025,fixed_threshold_0.60,0.602471571524996,fixed_depth_1,0.5727393118974201,-0.11376381657851925,-1.3152430286877959e-05,-0.08403155695094339,0.029719107197288985,0.11384151897854827,9.085483031590069e-05
cost=0.120|scarcity=0.160|obs_noise=0.060|init=high,0.12,0.16,0.06,high,0.2738414903733158,ego_grid_h0=0.48_alpha=1.00,0.4037748653277485,0.4044030410969341,fixed_threshold_0.60,0.4034173373271352,fixed_depth_1,0.4007921330553821,-0.1295758469538194,0.00035752800061328305,-0.1269506426820663,0.002982732272366395,0.1305615507236183,0.0006281757691856127
