setting_id,policy,continuation_cost,scarcity_cost_scale,observation_noise,init_regime,init_entropy_low,init_entropy_high,avg_reward,std_reward,avg_stopping_time,avg_final_entropy
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=0.75,0.06,0.0,0.0,high,0.6,0.98,0.624349037676353,0.03471877578990617,4.655,0.12043870290455877
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=1.00,0.06,0.0,0.0,high,0.6,0.98,0.6259924645475201,0.03460839742863536,4.28,0.14650941931559983
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=1.25,0.06,0.0,0.0,high,0.6,0.98,0.6232802616293063,0.03545334998118188,3.88,0.17989967296336712
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.00_alpha=1.50,0.06,0.0,0.0,high,0.6,0.98,0.6203923329649574,0.03602687098709167,3.64,0.2015095837938032
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=0.25,0.06,0.0,0.0,high,0.6,0.98,0.6222840670710428,0.036328544113689944,4.91,0.10389491616119652
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=0.50,0.06,0.0,0.0,high,0.6,0.98,0.6263821612603402,0.03466269907669682,4.395,0.1373972984245748
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=1.00,0.06,0.0,0.0,high,0.6,0.98,0.6207927794129435,0.03557261126790396,3.66,0.19950902573382062
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=1.25,0.06,0.0,0.0,high,0.6,0.98,0.6162755892145414,0.035746402860423195,3.42,0.2231555134818233
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.08_alpha=1.50,0.06,0.0,0.0,high,0.6,0.98,0.6084049744267929,0.03647571800689719,3.14,0.253993781966509
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=0.25,0.06,0.0,0.0,high,0.6,0.98,0.6249961342922647,0.034193817837837905,4.08,0.16275483213466901
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=0.50,0.06,0.0,0.0,high,0.6,0.98,0.6215400530943536,0.03471276597844827,3.695,0.1959499336320581
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=0.75,0.06,0.0,0.0,high,0.6,0.98,0.6163414094013142,0.03524112395372519,3.42,0.2230732382483573
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=1.00,0.06,0.0,0.0,high,0.6,0.98,0.6083918007748509,0.034537076772238016,3.13,0.25476024903143646
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=1.25,0.06,0.0,0.0,high,0.6,0.98,0.5982269477056462,0.03715017026219618,2.83,0.2899663153679423
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.16_alpha=1.50,0.06,0.0,0.0,high,0.6,0.98,0.5905432268840412,0.036697269184555834,2.635,0.3141959663949485
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=0.25,0.06,0.0,0.0,high,0.6,0.98,0.6159134836079204,0.03413871118158605,3.42,0.2236081454900994
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=0.50,0.06,0.0,0.0,high,0.6,0.98,0.6081025900238998,0.03275128392545046,3.12,0.2558717624701254
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=0.75,0.06,0.0,0.0,high,0.6,0.98,0.5964219185118789,0.03524511841768609,2.785,0.2955976018601514
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=1.00,0.06,0.0,0.0,high,0.6,0.98,0.5892167122469283,0.03637861514311487,2.6,0.3184791096913396
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=1.25,0.06,0.0,0.0,high,0.6,0.98,0.5808208092093248,0.03706653666744637,2.415,0.34284898848834405
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.24_alpha=1.50,0.06,0.0,0.0,high,0.6,0.98,0.5735047199073267,0.03873045845644568,2.265,0.36324410011584174
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=0.25,0.06,0.0,0.0,high,0.6,0.98,0.5954329605230236,0.034345462771622204,2.76,0.29870879934622047
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=0.50,0.06,0.0,0.0,high,0.6,0.98,0.5881973214981941,0.03583311240306648,2.58,0.32125334812725725
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=0.75,0.06,0.0,0.0,high,0.6,0.98,0.5780981903532219,0.038024475099632755,2.355,0.35075226205847265
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=1.00,0.06,0.0,0.0,high,0.6,0.98,0.5689395714009444,0.03705120387749905,2.18,0.3753255357488195
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=1.25,0.06,0.0,0.0,high,0.6,0.98,0.5562320125954343,0.03444809668895951,1.965,0.4073349842557071
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.32_alpha=1.50,0.06,0.0,0.0,high,0.6,0.98,0.5420761513422993,0.040259089764508926,1.75,0.44115481082212593
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=0.25,0.06,0.0,0.0,high,0.6,0.98,0.5764366454125941,0.03657224546478019,2.32,0.35545419323425737
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=0.50,0.06,0.0,0.0,high,0.6,0.98,0.5643157944851924,0.033513040325933434,2.1,0.3871052568935094
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=0.75,0.06,0.0,0.0,high,0.6,0.98,0.5483951389045122,0.03657075842730727,1.84,0.42650607636935967
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=1.00,0.06,0.0,0.0,high,0.6,0.98,0.5372419697340887,0.03980721469283485,1.675,0.45282253783238907
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=1.25,0.06,0.0,0.0,high,0.6,0.98,0.529138746596253,0.03913923050699623,1.555,0.47195156675468364
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.40_alpha=1.50,0.06,0.0,0.0,high,0.6,0.98,0.5185889369868346,0.04022987935210435,1.41,0.49601382876645667
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=0.25,0.06,0.0,0.0,high,0.6,0.98,0.5429647876560251,0.03711629723428881,1.76,0.4392940154299687
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=0.50,0.06,0.0,0.0,high,0.6,0.98,0.5328874529629402,0.03782522344593357,1.615,0.4627656837963248
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=0.75,0.06,0.0,0.0,high,0.6,0.98,0.523490758146211,0.03938344576070875,1.475,0.4850115523172361
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=1.00,0.06,0.0,0.0,high,0.6,0.98,0.5144391856989504,0.041147600428855936,1.36,0.5049510178763119
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=1.25,0.06,0.0,0.0,high,0.6,0.98,0.5056681675087675,0.040351991706791455,1.25,0.5241647906140406
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,ego_grid_h0=0.48_alpha=1.50,0.06,0.0,0.0,high,0.6,0.98,0.4881759916388566,0.038731535231626125,1.04,0.5617800104514292
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_depth_1,0.06,0.0,0.0,high,0.6,0.98,0.48216241810823274,0.0708165885279596,1,0.572296977364709
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_depth_2,0.06,0.0,0.0,high,0.6,0.98,0.5562524343446472,0.059084793486790146,2,0.404684457069191
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_depth_4,0.06,0.0,0.0,high,0.6,0.98,0.6223065122856349,0.03745616335433943,4,0.17211685964295628
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_depth_6,0.06,0.0,0.0,high,0.6,0.98,0.5975866721567974,0.023309698138261774,6,0.053016659804003295
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.05,0.06,0.0,0.0,high,0.6,0.98,0.5816482784727828,0.04814598813932062,6.61,0.0271896519090216
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.10,0.06,0.0,0.0,high,0.6,0.98,0.6130543427227395,0.039534539055771166,5.52,0.06968207159657569
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.15,0.06,0.0,0.0,high,0.6,0.98,0.6237124220791597,0.03632698747876519,4.725,0.11598447240105039
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.20,0.06,0.0,0.0,high,0.6,0.98,0.6256007348602591,0.03413083979836946,4.165,0.1556240814246761
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.25,0.06,0.0,0.0,high,0.6,0.98,0.6214288350126632,0.03419139149926909,3.69,0.19646395623417093
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.30,0.06,0.0,0.0,high,0.6,0.98,0.6109512174996337,0.033222321433965356,3.22,0.24481097812545788
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.35,0.06,0.0,0.0,high,0.6,0.98,0.5985455860385281,0.03261774805374802,2.84,0.28881801745183977
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.40,0.06,0.0,0.0,high,0.6,0.98,0.5862461285781257,0.03590666753037609,2.535,0.3270673392773428
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.45,0.06,0.0,0.0,high,0.6,0.98,0.5714210418030049,0.03394732946741677,2.23,0.36847369774624383
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.50,0.06,0.0,0.0,high,0.6,0.98,0.5521003474252915,0.030560258453791043,1.9,0.41737456571838566
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.55,0.06,0.0,0.0,high,0.6,0.98,0.5321153078004367,0.037916942015872326,1.6,0.46485586524945405
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.60,0.06,0.0,0.0,high,0.6,0.98,0.5148571323428007,0.0409914725582761,1.365,0.5040535845714991
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.65,0.06,0.0,0.0,high,0.6,0.98,0.4918813899961858,0.03452282103129564,1.085,0.5537732625047677
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.70,0.06,0.0,0.0,high,0.6,0.98,0.4680465410522637,0.04003894852790273,0.82,0.6034418236846704
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.75,0.06,0.0,0.0,high,0.6,0.98,0.44640635872283124,0.044908415620205325,0.6,0.6469920515964609
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.80,0.06,0.0,0.0,high,0.6,0.98,0.42794776522295563,0.04612323160352534,0.43,0.6828152934713054
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.85,0.06,0.0,0.0,high,0.6,0.98,0.4142834689485842,0.05102330115607685,0.315,0.7085206638142697
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.90,0.06,0.0,0.0,high,0.6,0.98,0.4005278989426864,0.06252868178147618,0.2,0.7343401263216419
cost=0.060|scarcity=0.000|obs_noise=0.000|init=high,fixed_threshold_0.95,0.06,0.0,0.0,high,0.6,0.98,0.38326366942687545,0.07860777989135595,0.07,0.7656704132164056
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,immediate_stop,0.06,0.0,0.02,wide,0.1,0.95,0.5922714033840434,0.19669695210982982,0,0.5096607457699458
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,never_stop_early,0.06,0.0,0.02,wide,0.1,0.95,0.5126693669116308,0.01006903622500436,8,0.009163291360461592
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,budget_threshold,0.06,0.0,0.02,wide,0.1,0.95,0.7199424152936753,0.0956268611826072,2.675,0.1494469808829058
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_entropy_gate,0.06,0.0,0.02,wide,0.1,0.95,0.7199424152936753,0.0956268611826072,2.675,0.1494469808829058
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,oracle_threshold,0.06,0.0,0.02,wide,0.1,0.95,0.7206317536425176,0.09587768495313091,2.83,0.13696030794685302
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.00_alpha=0.25,0.06,0.0,0.02,wide,0.1,0.95,0.6815662150328353,0.08420548849956976,4.845,0.0346672312089559
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.00_alpha=0.50,0.06,0.0,0.02,wide,0.1,0.95,0.7064309742082564,0.0894199601786216,3.98,0.0684612822396795
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.00_alpha=0.75,0.06,0.0,0.02,wide,0.1,0.95,0.7143235636475495,0.09266000639282565,3.465,0.09722054544056324
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.00_alpha=1.00,0.06,0.0,0.02,wide,0.1,0.95,0.7189138152908917,0.09464455021901957,3.05,0.12260773088638534
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.00_alpha=1.25,0.06,0.0,0.02,wide,0.1,0.95,0.7196593313980221,0.09604226098199033,2.745,0.14455083575247243
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.00_alpha=1.50,0.06,0.0,0.02,wide,0.1,0.95,0.7182332214284952,0.09729818140808154,2.445,0.16883347321438097
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.08_alpha=0.25,0.06,0.0,0.02,wide,0.1,0.95,0.7151566061824092,0.09484692485609798,3.52,0.09205424227198847
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.08_alpha=0.50,0.06,0.0,0.02,wide,0.1,0.95,0.7195364331866129,0.09555784669339576,3.045,0.12220445851673384
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.08_alpha=1.00,0.06,0.0,0.02,wide,0.1,0.95,0.7190617178160461,0.09735047099644951,2.365,0.17379785272994233
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.08_alpha=1.25,0.06,0.0,0.02,wide,0.1,0.95,0.714076908354126,0.09893603686324792,2.1,0.19990386455734255
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.08_alpha=1.50,0.06,0.0,0.02,wide,0.1,0.95,0.7087730328677555,0.10106281399233652,1.86,0.22453370891530558
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.16_alpha=0.25,0.06,0.0,0.02,wide,0.1,0.95,0.7207278479232648,0.09583661878480859,2.655,0.149965190095919
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.16_alpha=0.50,0.06,0.0,0.02,wide,0.1,0.95,0.7182078017560937,0.09637137010626887,2.31,0.17899024780488298
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.16_alpha=0.75,0.06,0.0,0.02,wide,0.1,0.95,0.7130786522128737,0.09872915566526462,2.025,0.2067766847339079
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.16_alpha=1.00,0.06,0.0,0.02,wide,0.1,0.95,0.708105971141073,0.10082440565024839,1.825,0.22799253607365882
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.16_alpha=1.25,0.06,0.0,0.02,wide,0.1,0.95,0.7025445524049587,0.10348382045253643,1.63,0.24956930949380163
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.16_alpha=1.50,0.06,0.0,0.02,wide,0.1,0.95,0.6965189224225632,0.10742900483712256,1.45,0.27060134697179605
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.24_alpha=0.25,0.06,0.0,0.02,wide,0.1,0.95,0.7118258979781099,0.0979847488920965,1.97,0.2124676275273626
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.24_alpha=0.50,0.06,0.0,0.02,wide,0.1,0.95,0.7060448878133071,0.09982880520466332,1.745,0.2365688902333662
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.24_alpha=0.75,0.06,0.0,0.02,wide,0.1,0.95,0.7011022479424303,0.10354282156167387,1.575,0.2554971900719622
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.24_alpha=1.00,0.06,0.0,0.02,wide,0.1,0.95,0.6932589695146646,0.107250162753814,1.375,0.28030128810666927
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.24_alpha=1.25,0.06,0.0,0.02,wide,0.1,0.95,0.6891029568094352,0.10934907460896044,1.28,0.29262130398820596
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.24_alpha=1.50,0.06,0.0,0.02,wide,0.1,0.95,0.6810019745898677,0.11303732912648788,1.1,0.31624753176266546
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.32_alpha=0.25,0.06,0.0,0.02,wide,0.1,0.95,0.6991190918518011,0.103291617349415,1.51,0.26285113518524866
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.32_alpha=0.50,0.06,0.0,0.02,wide,0.1,0.95,0.6906595566267696,0.10812831245399529,1.31,0.2884255542165381
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.32_alpha=0.75,0.06,0.0,0.02,wide,0.1,0.95,0.6848515481485998,0.10974004171701679,1.18,0.30543556481425016
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.32_alpha=1.00,0.06,0.0,0.02,wide,0.1,0.95,0.6789974320350858,0.11400122524204008,1.06,0.3217532099561427
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.32_alpha=1.25,0.06,0.0,0.02,wide,0.1,0.95,0.6712799224433099,0.11936012297516471,0.91,0.34265009694586257
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.32_alpha=1.50,0.06,0.0,0.02,wide,0.1,0.95,0.6641250068051563,0.12491420589612942,0.785,0.3609687414935547
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.40_alpha=0.25,0.06,0.0,0.02,wide,0.1,0.95,0.6822526934374963,0.11060418572593282,1.12,0.3131841332031297
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.40_alpha=0.50,0.06,0.0,0.02,wide,0.1,0.95,0.6751889880786722,0.11521858840813679,0.98,0.33251376490165974
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.40_alpha=0.75,0.06,0.0,0.02,wide,0.1,0.95,0.6668674413930672,0.12175639925473299,0.83,0.3541656982586659
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.40_alpha=1.00,0.06,0.0,0.02,wide,0.1,0.95,0.6623870648945859,0.12610413816889646,0.76,0.36501616888176763
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.40_alpha=1.25,0.06,0.0,0.02,wide,0.1,0.95,0.654548830271023,0.13024958422797422,0.645,0.3834389621612213
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.40_alpha=1.50,0.06,0.0,0.02,wide,0.1,0.95,0.6473054632003503,0.1359438012587683,0.555,0.3992431709995621
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.48_alpha=0.25,0.06,0.0,0.02,wide,0.1,0.95,0.6644589201672871,0.12407010878783863,0.79,0.360176349790891
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.48_alpha=0.50,0.06,0.0,0.02,wide,0.1,0.95,0.6567382174280793,0.1290792699870856,0.675,0.3784522282149009
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.48_alpha=0.75,0.06,0.0,0.02,wide,0.1,0.95,0.6484438012490247,0.13479866174100782,0.57,0.3966952484387192
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.48_alpha=1.00,0.06,0.0,0.02,wide,0.1,0.95,0.6440993518968956,0.13796679375005552,0.515,0.4062508101288804
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.48_alpha=1.25,0.06,0.0,0.02,wide,0.1,0.95,0.6378780254005963,0.1436974966385987,0.44,0.4196524682492545
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,ego_grid_h0=0.48_alpha=1.50,0.06,0.0,0.02,wide,0.1,0.95,0.6326218146807748,0.1492258482538244,0.38,0.4307227316490314
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_depth_1,0.06,0.0,0.02,wide,0.1,0.95,0.6527393118974201,0.15531125340451207,1,0.3590758601282248
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_depth_2,0.06,0.0,0.02,wide,0.1,0.95,0.6866844935946714,0.11695358294296807,2,0.24164438300666077
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_depth_4,0.06,0.0,0.02,wide,0.1,0.95,0.6838234323621579,0.05790404023009343,4,0.09522070954730258
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_depth_6,0.06,0.0,0.02,wide,0.1,0.95,0.6197830591535193,0.0220091013015219,6,0.025271176058100916
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.05,0.06,0.0,0.02,wide,0.1,0.95,0.679710753493989,0.0956001308652336,4.955,0.02873655813251373
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.10,0.06,0.0,0.02,wide,0.1,0.95,0.7088825422525444,0.09719128392178422,3.925,0.06952182218431947
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.15,0.06,0.0,0.02,wide,0.1,0.95,0.7189068416896651,0.0959788864981686,3.185,0.11249144788791857
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.20,0.06,0.0,0.02,wide,0.1,0.95,0.7205790707133524,0.09559383064455568,2.645,0.15090116160830955
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.25,0.06,0.0,0.02,wide,0.1,0.95,0.7166985848555242,0.09587623137613449,2.19,0.18987676893059474
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.30,0.06,0.0,0.02,wide,0.1,0.95,0.707150767865103,0.09869438392090861,1.79,0.2318115401686213
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.35,0.06,0.0,0.02,wide,0.1,0.95,0.6992039717845131,0.10274504008080258,1.52,0.26199503526935863
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.40,0.06,0.0,0.02,wide,0.1,0.95,0.6875863381264082,0.10777620226324924,1.24,0.29751707734198973
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.45,0.06,0.0,0.02,wide,0.1,0.95,0.6771332147392651,0.1134005792198926,1.02,0.32708348157591854
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.50,0.06,0.0,0.02,wide,0.1,0.95,0.6666566253220348,0.12171338404772415,0.825,0.35480421834745635
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.55,0.06,0.0,0.02,wide,0.1,0.95,0.6536557499628252,0.1304068522165942,0.635,0.38530531254646844
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.60,0.06,0.0,0.02,wide,0.1,0.95,0.6434818625779283,0.1383297954013176,0.505,0.40777267177758963
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.65,0.06,0.0,0.02,wide,0.1,0.95,0.63498213365656,0.1465451095515794,0.405,0.42589733292929993
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.70,0.06,0.0,0.02,wide,0.1,0.95,0.6244726760844634,0.1574174431957869,0.29,0.44765915489442076
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.75,0.06,0.0,0.02,wide,0.1,0.95,0.6182955511701261,0.16370208932941463,0.225,0.46025556103734233
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.80,0.06,0.0,0.02,wide,0.1,0.95,0.6115031654995767,0.1710448161982892,0.16,0.47362104312552905
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.85,0.06,0.0,0.02,wide,0.1,0.95,0.6069900311518555,0.17662715643524668,0.12,0.4822624610601806
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.90,0.06,0.0,0.02,wide,0.1,0.95,0.598741130056757,0.18762128266734013,0.05,0.4978235874290537
cost=0.060|scarcity=0.000|obs_noise=0.020|init=wide,fixed_threshold_0.95,0.06,0.0,0.02,wide,0.1,0.95,0.5922714033840434,0.19669695210982982,0,0.5096607457699458
cost=0.060|scarcity=0.000|obs_noise=0.020|init=high,immediate_stop,0.06,0.0,0.02,high,0.6,0.98,0.37348603915992523,0.08793510800204157,0,0.7831424510500934
cost=0.060|scarcity=0.000|obs_noise=0.020|init=high,never_stop_early,0.06,0.0,0.02,high,0.6,0.98,0.5109050614019663,0.011612605324486103,8,0.011368673247542092
cost=0.060|scarcity=0.000|obs_noise=0.020|init=high,budget_threshold,0.06,0.0,0.02,high,0.6,0.98,0.6212812340563946,0.03474883668382025,4.015,0.17227345742950684
cost=0.060|scarcity=0.000|obs_noise=0.020|init=high,ego_entropy_gate,0.06,0.0,0.02,high,0.6,0.98,0.6212812340563946,0.03474883668382025,4.015,0.17227345742950684
cost=0.060|scarcity=0.000|obs_noise=0.020|init=high,oracle_threshold,0.06,0.0,0.02,high,0.6,0.98,0.6237209295056878,0.03453666958497176,4.505,0.13247383811789018
cost=0.060|scarcity=0.000|obs_noise=0.020|init=high,ego_grid_h0=0.00_alpha=0.25,0.06,0.0,0.02,high,0.6,0.98,0.6042861516185427,0.03840491161812802,5.935,0.04951731047682162
cost=0.060|scarcity=0.000|obs_noise=0.020|init=high,ego_grid_h0=0.00_alpha=0.50,0.06,0.0,0.02,high,0.6,0.98,0.6193812184133176,0.03454048749740592,5.235,0.083148476983353
